"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",7,14,2,13,6,10,1,6,7
"2",4,13,7,1,3,3,12,8,9
"3",2,11,10,5,10,5,4,1,4
"4",11,6,8,2,14,14,3,7,10
"5",1,1,9,14,12,8,10,9,8
"6",3,8,6,10,2,13,6,13,2
"7",9,10,1,4,11,7,8,14,14
"8",12,9,11,12,1,6,7,3,13
"9",8,3,14,3,5,9,9,5,1
"10",14,2,3,6,4,4,5,10,6
"11",6,5,13,9,8,1,2,12,11
"12",13,12,12,8,9,11,13,11,5
"13",5,4,4,7,7,12,14,2,12
"14",10,7,5,11,13,2,11,4,3
