"","V1","V2"
"1",13,22
"2",18,16
"3",15,11
"4",19,8
"5",11,15
"6",1,10
"7",8,19
"8",20,20
"9",12,9
"10",7,5
"11",21,4
"12",16,18
"13",3,3
"14",6,14
"15",2,17
"16",9,12
"17",17,2
"18",14,6
"19",22,13
"20",10,1
"21",4,21
"22",5,7
