"","V1","V2","V3","V4","V5","V6","V7"
"1",6,6,2,2,8,1,8
"2",5,3,9,4,3,2,2
"3",10,5,6,1,1,8,6
"4",4,4,8,10,7,10,7
"5",3,9,4,9,2,3,5
"6",2,8,7,3,9,7,3
"7",1,1,3,5,4,6,9
"8",8,10,10,6,6,5,10
"9",9,2,5,8,10,4,4
"10",7,7,1,7,5,9,1
