"","V1","V2","V3","V4","V5","V6"
"1",12,3,8,1,8,3
"2",9,16,7,17,19,11
"3",13,14,19,11,15,17
"4",1,7,12,4,12,18
"5",3,1,10,14,16,9
"6",6,17,17,2,6,10
"7",4,12,14,19,9,14
"8",7,4,5,12,2,16
"9",17,9,4,3,17,13
"10",2,15,3,10,4,5
"11",10,8,18,16,3,2
"12",14,6,2,18,11,7
"13",5,11,6,8,14,1
"14",15,13,11,5,1,8
"15",11,19,1,7,10,15
"16",18,18,13,13,13,4
"17",16,10,9,15,5,19
"18",8,5,16,6,18,6
"19",19,2,15,9,7,12
