"","V1","V2","V3","V4"
"1",8,3,2,3
"2",4,10,20,8
"3",17,9,5,19
"4",19,13,15,14
"5",5,6,6,11
"6",13,8,12,1
"7",11,1,8,16
"8",20,5,10,9
"9",10,20,13,10
"10",18,19,7,4
"11",9,7,17,13
"12",15,11,1,12
"13",12,15,4,7
"14",7,14,11,20
"15",16,2,18,6
"16",2,4,14,18
"17",14,17,19,17
"18",3,18,3,15
"19",6,16,16,2
"20",1,12,9,5
