"","V1","V2","V3"
"1",4,26,10
"2",7,6,14
"3",3,15,29
"4",8,28,25
"5",16,25,3
"6",20,19,15
"7",25,7,2
"8",10,21,8
"9",12,11,4
"10",21,5,24
"11",13,30,17
"12",5,8,22
"13",22,29,5
"14",9,13,16
"15",6,18,1
"16",24,20,26
"17",28,16,7
"18",26,27,21
"19",11,2,27
"20",30,23,13
"21",18,24,30
"22",1,22,19
"23",23,14,11
"24",14,17,23
"25",29,10,28
"26",2,4,6
"27",17,12,20
"28",27,3,18
"29",19,1,9
"30",15,9,12
