"","V1","V2","V3","V4"
"1",14,15,8,4
"2",16,3,2,11
"3",7,14,10,13
"4",19,5,19,16
"5",12,1,16,8
"6",18,19,7,18
"7",1,11,6,9
"8",17,12,18,2
"9",8,7,4,20
"10",9,18,20,7
"11",6,9,21,12
"12",5,20,3,3
"13",21,17,12,10
"14",13,21,15,14
"15",2,16,17,19
"16",20,8,5,6
"17",11,13,1,15
"18",15,10,13,21
"19",10,4,11,1
"20",4,2,9,17
"21",3,6,14,5
