"","V1","V2","V3","V4","V5"
"1",5,17,5,9,12
"2",7,11,16,2,13
"3",12,15,15,17,9
"4",6,2,6,16,5
"5",15,14,7,5,16
"6",3,9,9,15,17
"7",16,10,1,7,6
"8",1,13,12,11,7
"9",14,8,17,10,4
"10",2,7,3,4,10
"11",4,5,14,6,2
"12",11,4,2,12,14
"13",8,12,4,13,1
"14",10,16,10,3,3
"15",17,6,11,14,11
"16",13,3,8,1,8
"17",9,1,13,8,15
