"","V1","V2","V3","V4","V5","V6","V7"
"1",17,10,13,15,14,7,17
"2",6,11,12,1,13,14,3
"3",14,5,9,4,17,16,12
"4",18,3,7,9,7,12,2
"5",9,12,11,17,5,4,1
"6",3,9,2,5,1,10,6
"7",10,2,16,3,4,8,16
"8",7,1,3,11,15,5,8
"9",4,14,18,10,16,11,11
"10",12,8,1,18,11,13,14
"11",5,6,8,13,3,1,13
"12",2,4,14,16,9,17,7
"13",15,16,15,12,2,15,9
"14",8,13,5,8,6,18,18
"15",11,17,6,14,18,9,4
"16",1,18,10,6,10,6,15
"17",13,7,17,7,12,2,5
"18",16,15,4,2,8,3,10
