"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",12,10,5,1,9,13,6,7
"2",3,1,4,11,8,1,7,9
"3",6,13,1,6,4,10,8,11
"4",8,4,2,5,12,4,3,3
"5",1,6,6,9,3,12,5,2
"6",10,7,3,13,2,6,13,6
"7",5,2,11,2,6,9,11,4
"8",9,5,12,10,13,11,9,10
"9",2,9,7,4,11,5,12,12
"10",13,3,8,7,5,7,1,13
"11",7,8,13,3,1,3,4,8
"12",11,12,9,8,7,2,10,1
"13",4,11,10,12,10,8,2,5
