"","V1","V2","V3","V4","V5","V6","V7"
"1",4,4,2,3,5,3,10
"2",12,6,10,2,9,9,9
"3",8,1,5,7,12,6,11
"4",6,9,8,12,4,8,12
"5",9,12,4,5,3,12,7
"6",1,7,6,1,1,7,4
"7",2,11,12,8,8,4,8
"8",11,8,1,9,7,5,1
"9",5,2,11,6,6,11,2
"10",10,3,9,10,2,2,6
"11",7,10,7,4,11,1,3
"12",3,5,3,11,10,10,5
