"","V1","V2","V3","V4"
"1",9,16,12,1
"2",14,7,13,7
"3",3,13,2,19
"4",2,5,16,5
"5",18,4,3,13
"6",6,9,4,3
"7",10,10,18,18
"8",7,12,14,14
"9",19,20,15,20
"10",15,17,5,16
"11",21,8,21,15
"12",8,3,6,10
"13",13,15,17,11
"14",12,6,8,21
"15",1,19,9,12
"16",17,11,10,9
"17",16,2,19,2
"18",20,14,7,4
"19",4,1,11,17
"20",11,21,1,6
"21",5,18,20,8
