"","V1","V2","V3"
"1",23,7,23
"2",4,20,7
"3",6,24,17
"4",9,18,11
"5",14,8,14
"6",3,11,22
"7",22,22,13
"8",16,12,16
"9",20,17,2
"10",11,21,24
"11",19,10,10
"12",1,16,15
"13",7,13,5
"14",24,14,8
"15",8,4,20
"16",2,3,3
"17",12,1,9
"18",18,19,21
"19",5,6,12
"20",21,2,18
"21",15,23,4
"22",17,5,6
"23",10,9,1
"24",13,15,19
