"","V1","V2","V3","V4","V5","V6"
"1",11,5,9,1,11,16
"2",2,12,16,5,4,17
"3",8,3,15,6,9,7
"4",6,7,2,2,2,5
"5",13,10,5,4,16,8
"6",4,1,11,17,17,2
"7",16,6,17,14,13,4
"8",12,14,14,15,1,9
"9",15,2,7,9,3,14
"10",3,15,8,10,12,6
"11",17,16,12,3,7,11
"12",5,8,13,8,14,12
"13",9,17,1,12,15,15
"14",10,9,10,11,5,3
"15",7,11,6,16,8,13
"16",1,4,4,13,6,10
"17",14,13,3,7,10,1
