"","V1","V2","V3"
"1",9,4,7
"2",5,12,12
"3",4,6,5
"4",3,15,2
"5",15,13,6
"6",10,11,4
"7",8,14,14
"8",2,3,15
"9",7,8,1
"10",16,7,11
"11",6,1,10
"12",12,16,9
"13",14,2,3
"14",11,5,13
"15",13,9,16
"16",1,10,8
