"","V1","V2","V3","V4","V5","V6"
"1",1,10,2,6,6,7
"2",7,3,4,4,2,4
"3",10,8,7,10,3,11
"4",6,13,9,9,12,5
"5",5,5,12,8,5,14
"6",13,6,15,7,15,3
"7",15,12,10,1,4,1
"8",3,15,14,12,1,10
"9",2,2,8,2,13,12
"10",9,9,13,3,10,8
"11",11,1,11,14,7,6
"12",4,7,6,13,9,2
"13",12,14,5,5,8,13
"14",14,4,3,11,11,9
"15",8,11,1,15,14,15
