"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,3,4,2,3,2,2,1,2
"2",2,3,1,4,4,3,3,1,1
"3",3,1,2,4,4,2,3,4,2
"4",1,3,1,3,3,1,2,4,3
"5",3,1,2,2,1,3,1,2,3
"6",1,4,1,2,2,3,2,1,4
"7",1,3,2,1,4,4,3,4,2
"8",4,1,1,2,2,2,2,3,1
"9",1,2,3,1,3,3,1,3,1
"10",4,2,1,1,2,1,4,2,2
"11",3,1,1,3,3,4,4,4,1
"12",4,3,3,1,1,2,2,2,4
"13",1,4,2,4,2,2,4,3,1
"14",3,4,2,2,2,1,3,3,4
"15",2,2,4,2,2,4,1,4,4
"16",3,4,1,4,3,2,4,2,3
"17",2,2,2,2,4,3,4,1,3
"18",1,2,3,3,2,2,3,2,1
"19",4,3,4,3,4,2,4,4,4
"20",2,2,3,4,4,1,3,3,4
"21",3,2,4,4,1,1,1,3,1
"22",2,1,4,1,2,1,3,4,3
"23",1,1,2,4,3,4,1,2,2
"24",2,3,2,4,2,1,1,1,4
"25",4,1,3,2,3,4,3,1,3
"26",4,4,3,2,1,3,3,4,1
"27",2,3,4,3,3,3,2,4,1
"28",2,2,2,1,1,4,2,1,1
"29",1,3,4,2,1,1,4,3,2
"30",3,4,1,2,4,4,1,3,2
"31",3,4,3,4,2,3,2,4,3
"32",4,3,3,3,2,4,1,1,2
"33",2,4,3,1,3,4,4,3,4
"34",3,3,3,1,4,1,1,1,3
"35",2,4,1,1,1,2,1,4,2
"36",4,2,4,4,2,3,4,1,2
"37",3,2,4,4,4,4,2,2,4
"38",4,3,1,4,1,4,3,3,3
"39",3,3,2,1,2,4,4,2,3
"40",3,4,4,1,3,2,3,1,1
"41",3,1,3,3,1,2,4,1,4
"42",2,1,1,3,1,1,2,1,2
"43",4,1,4,1,4,3,2,3,2
"44",2,4,4,3,1,4,3,2,2
"45",1,1,3,4,1,3,2,3,3
"46",1,2,2,3,1,3,4,4,4
"47",4,2,1,3,3,3,1,3,4
"48",1,1,1,1,3,2,3,2,4
"49",1,4,4,3,4,2,1,2,3
"50",2,1,3,2,4,1,4,2,1
"51",4,4,2,3,4,1,2,2,1
"52",4,2,2,2,3,1,1,4,3
