"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,1,4,1,2,3,3,3,4,2,4
"2",2,3,1,1,2,1,2,1,4,4,3
"3",2,4,3,2,4,2,4,3,4,4,1
"4",1,4,3,2,2,4,1,1,3,2,4
"5",3,1,3,3,1,2,4,2,1,1,2
"6",4,4,2,3,3,2,1,2,4,2,3
"7",1,1,4,2,4,1,2,2,3,2,3
"8",1,1,2,1,3,4,1,2,4,1,2
"9",4,3,1,4,4,1,4,3,2,3,2
"10",3,3,4,1,1,2,1,2,3,4,2
"11",2,4,4,3,1,2,4,4,3,3,4
"12",4,2,2,4,3,3,2,2,1,1,4
"13",3,4,4,4,4,4,3,2,4,3,3
"14",4,1,1,2,2,2,1,3,3,1,1
"15",1,1,3,4,2,4,4,3,1,3,3
"16",2,1,1,4,2,2,1,2,2,3,4
"17",3,3,3,4,3,3,4,1,4,1,2
"18",1,3,1,2,3,3,4,2,2,4,4
"19",1,2,1,3,2,3,3,2,4,4,1
"20",2,2,3,4,4,3,1,1,1,4,3
"21",4,2,2,3,1,4,2,1,3,3,1
"22",4,4,1,1,2,3,2,3,1,3,4
"23",2,3,2,1,1,4,4,2,2,2,1
"24",3,2,2,2,4,4,1,3,3,4,4
"25",3,4,2,1,2,1,4,3,3,1,2
"26",3,3,2,4,2,2,3,4,1,4,3
"27",2,4,1,4,3,4,2,4,3,4,2
"28",1,4,2,3,1,1,1,1,2,3,2
"29",4,3,4,1,4,2,2,1,2,1,3
"30",1,3,3,4,1,1,2,3,4,1,4
"31",4,2,3,1,3,4,4,4,2,2,3
"32",1,3,3,1,4,3,2,4,3,3,1
"33",1,2,4,1,3,1,3,3,1,3,2
"34",2,2,1,3,4,2,4,3,3,1,4
"35",3,2,4,3,2,1,2,4,2,4,1
"36",2,1,2,4,3,1,3,4,4,2,1
"37",3,1,1,3,4,4,2,1,2,2,2
"38",4,2,2,2,1,1,4,2,4,3,3
"39",4,4,4,2,2,4,3,2,1,4,2
"40",1,2,1,2,1,2,1,4,1,2,2
"41",3,3,1,2,1,4,3,4,4,1,3
"42",2,1,3,1,1,3,2,4,2,4,3
"43",2,2,4,2,1,3,3,1,2,1,4
"44",3,1,2,1,4,2,3,1,1,3,1
"45",3,3,3,2,4,1,1,4,1,2,4
"46",4,4,3,4,1,3,2,3,2,2,1
"47",1,2,4,4,2,2,4,1,3,2,1
"48",1,4,2,3,4,3,3,4,2,1,3
"49",4,1,4,3,3,3,1,4,4,3,2
"50",4,1,3,3,3,1,3,1,3,4,4
"51",2,3,4,3,3,4,1,3,1,1,1
"52",2,4,1,2,3,1,3,1,1,2,1
