"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",4,3,2,1,3,1,4,3,3,3,2,1,1,1
"2",4,4,4,2,4,3,4,4,2,2,2,4,2,2
"3",4,3,1,1,2,2,1,2,2,2,1,1,4,3
"4",4,1,2,4,2,1,3,4,2,1,3,4,3,2
"5",2,3,2,2,2,4,4,2,4,1,1,4,2,4
"6",2,2,4,4,4,2,1,3,4,1,2,1,3,3
"7",2,2,3,1,1,3,4,4,3,1,3,1,4,2
"8",1,4,3,4,2,1,1,2,1,2,2,2,2,4
"9",2,4,1,1,1,2,3,1,3,3,1,4,2,2
"10",3,3,3,1,4,1,1,4,3,2,4,4,2,3
"11",3,4,4,3,1,1,2,2,4,3,3,1,3,2
"12",4,2,3,3,3,4,3,3,1,1,3,1,4,4
"13",2,1,1,3,2,4,1,3,2,3,2,4,4,4
"14",1,3,2,2,2,4,2,4,4,2,4,1,3,1
"15",4,1,4,1,2,2,3,3,4,4,4,2,2,2
"16",3,1,1,1,4,4,2,4,1,3,3,2,2,3
"17",3,2,2,1,4,4,3,2,4,4,2,4,4,2
"18",1,2,1,2,3,1,1,1,4,1,3,3,2,2
"19",4,2,2,2,1,3,1,4,4,3,1,2,1,4
"20",2,1,2,3,4,1,2,1,1,4,2,1,2,2
"21",4,3,3,2,3,2,2,1,1,2,4,4,4,1
"22",3,2,1,4,3,4,3,2,1,2,1,1,1,2
"23",3,2,4,1,2,1,4,1,2,1,2,2,1,3
"24",3,4,2,4,1,2,4,3,3,2,4,1,2,4
"25",3,1,4,2,3,1,2,4,4,2,1,3,4,4
"26",3,1,3,3,3,2,4,2,3,4,3,4,1,4
"27",1,1,2,1,1,3,3,1,1,2,3,3,3,4
"28",3,4,1,2,1,3,2,3,2,1,2,3,4,1
"29",1,4,2,2,4,2,4,3,1,4,3,2,4,3
"30",4,4,1,3,4,3,3,2,4,1,4,3,3,3
"31",3,4,1,3,2,4,4,1,2,4,3,2,2,1
"32",2,3,4,3,1,3,2,2,1,1,4,4,1,3
"33",4,3,4,3,2,4,1,3,3,4,3,3,1,3
"34",2,4,4,1,3,4,1,1,3,3,3,2,3,4
"35",1,2,3,2,4,3,3,1,2,3,4,1,1,4
"36",1,3,3,4,2,3,4,1,4,3,2,4,4,3
"37",3,4,2,4,3,3,1,4,1,3,4,2,4,2
"38",1,2,4,1,2,2,1,3,1,4,2,4,3,1
"39",3,1,3,2,3,3,1,2,3,4,1,1,3,1
"40",1,4,3,1,3,4,2,3,2,1,1,3,1,2
"41",2,1,2,2,1,2,1,2,2,1,4,2,1,1
"42",2,1,4,4,4,4,4,2,2,3,4,3,3,1
"43",1,1,1,3,3,2,4,4,3,1,1,2,3,3
"44",1,2,1,4,4,3,2,3,3,2,3,4,1,1
"45",1,2,1,4,1,1,2,2,3,4,4,3,4,3
"46",4,2,3,3,1,1,4,3,1,3,1,3,3,1
"47",2,4,3,4,3,2,3,4,4,4,2,3,1,1
"48",4,1,3,4,1,4,2,1,4,2,2,2,2,2
"49",2,3,4,3,4,1,3,1,3,2,1,2,4,1
"50",2,3,1,2,2,1,3,4,1,3,4,3,1,4
"51",1,3,4,3,1,3,3,4,2,4,1,1,2,3
"52",4,3,2,4,4,2,2,1,2,4,1,3,3,4
