"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,3,1,3,3,4,2,2,2,4,1,1
"2",1,2,3,1,4,3,3,2,1,1,1,4
"3",1,2,3,3,4,1,4,4,2,3,4,3
"4",3,3,4,4,3,4,2,3,1,4,4,2
"5",2,3,3,1,4,2,3,1,4,4,3,1
"6",2,2,4,4,1,3,4,1,3,4,1,3
"7",4,1,4,2,2,4,2,2,4,1,2,3
"8",3,3,4,4,2,1,3,4,4,2,2,1
"9",3,4,1,1,4,2,2,1,4,3,2,4
"10",4,3,4,1,2,2,4,2,1,3,4,3
"11",4,1,2,3,1,1,3,2,3,3,1,4
"12",1,3,3,4,2,3,1,3,4,3,3,4
"13",3,4,2,4,4,3,3,4,3,1,1,2
"14",4,3,1,3,2,3,1,1,4,2,1,2
"15",4,4,1,2,3,2,3,3,3,1,4,1
"16",4,2,2,2,3,3,2,4,4,4,4,4
"17",4,4,4,2,4,3,4,3,2,2,2,4
"18",2,4,3,3,1,3,2,1,1,1,2,1
"19",2,4,4,1,3,1,1,2,3,2,1,3
"20",3,4,2,2,2,4,1,3,1,4,1,3
"21",2,1,1,1,4,3,1,3,3,4,3,3
"22",2,3,4,3,1,1,2,3,3,1,4,4
"23",3,2,4,3,4,4,1,2,3,2,3,1
"24",1,4,2,3,3,1,3,3,1,4,3,4
"25",4,2,3,1,2,1,1,3,2,1,1,1
"26",2,2,2,4,2,1,2,2,4,4,4,1
"27",1,1,4,2,2,2,2,1,2,4,2,4
"28",2,3,1,4,4,2,1,4,1,3,2,3
"29",4,2,3,1,3,4,3,1,1,3,2,2
"30",3,3,1,2,1,1,4,2,2,4,2,2
"31",2,1,4,2,1,3,3,4,1,3,3,1
"32",1,1,1,3,2,2,3,3,1,2,1,1
"33",3,1,1,1,3,1,2,4,1,2,3,2
"34",3,1,3,1,1,2,4,3,4,1,3,2
"35",4,1,2,4,4,3,4,2,2,3,2,1
"36",2,2,1,2,2,1,4,1,1,1,3,3
"37",2,2,1,3,3,4,4,3,4,1,2,4
"38",3,1,3,3,3,2,4,4,4,4,1,3
"39",1,4,4,4,3,2,4,1,2,2,3,2
"40",1,4,1,2,1,3,3,2,4,2,4,3
"41",2,3,2,1,1,4,2,4,2,2,1,4
"42",4,3,2,4,4,1,2,1,2,1,3,3
"43",3,2,2,1,1,3,1,1,2,3,4,1
"44",1,2,4,2,4,1,2,3,4,3,1,2
"45",4,4,3,3,1,2,1,4,3,4,3,2
"46",4,2,1,4,1,4,3,4,2,2,3,3
"47",3,4,3,3,2,4,3,1,3,3,4,4
"48",3,1,3,4,3,2,1,2,1,2,4,4
"49",1,4,2,1,2,4,4,4,3,3,2,1
"50",1,3,3,2,3,4,1,4,2,1,4,2
"51",2,1,2,2,4,4,4,1,3,2,4,2
"52",1,1,2,4,1,2,1,2,3,1,2,2
