"","V1","V2"
"1",1,1
"2",1,2
"3",2,3
"4",2,1
"5",3,3
"6",2,1
"7",2,1
"8",1,3
"9",1,3
"10",2,2
"11",1,3
"12",2,3
"13",2,2
"14",3,1
"15",1,2
"16",2,2
"17",3,1
"18",3,2
"19",3,1
"20",3,2
"21",3,3
"22",2,3
"23",1,1
"24",1,1
"25",1,2
"26",3,3
"27",3,2
