"","V1","V2","V3"
"1",3,1,3
"2",2,2,2
"3",2,3,3
"4",2,1,1
"5",2,3,1
"6",3,1,3
"7",1,2,1
"8",1,3,2
"9",2,3,1
"10",3,3,2
"11",3,1,1
"12",1,2,3
"13",2,2,3
"14",2,1,2
"15",1,2,1
"16",3,3,3
"17",3,2,1
"18",1,3,2
"19",1,1,2
"20",3,2,2
"21",1,1,3
