"","V1","V2","V3","V4"
"1",3,1,3,1
"2",3,2,1,1
"3",3,1,2,3
"4",2,2,3,1
"5",2,1,1,1
"6",2,2,1,3
"7",3,3,1,2
"8",3,3,2,1
"9",3,3,3,1
"10",1,1,1,2
"11",1,2,1,3
"12",3,2,3,3
"13",1,3,1,3
"14",3,1,1,3
"15",2,1,3,3
"16",2,3,1,1
"17",1,2,3,1
"18",1,1,2,2
"19",2,3,2,3
"20",2,2,1,2
"21",2,1,3,2
"22",1,3,1,1
"23",3,2,2,2
"24",2,1,2,1
"25",1,2,2,1
"26",1,1,2,3
"27",2,2,2,2
"28",1,3,2,2
"29",2,3,3,2
"30",1,3,3,2
"31",3,3,2,3
"32",3,1,3,2
"33",1,2,3,3
