"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",4,1,4,2,3,4,1,2,3,4
"2",3,2,2,4,4,4,2,3,1,2
"3",2,3,4,1,1,3,4,2,1,2
"4",4,3,3,3,4,2,4,4,4,3
"5",3,4,1,1,3,1,3,3,3,1
"6",1,2,1,2,1,2,2,4,2,4
"7",1,1,2,3,2,3,3,1,4,1
"8",2,4,3,4,2,1,1,1,2,3
