"","V1","V2","V3","V4","V5"
"1",1,1,1,2,1
"2",2,1,2,3,1
"3",2,2,1,3,2
"4",1,3,1,3,2
"5",3,1,3,1,1
"6",1,2,2,3,3
"7",3,3,1,2,1
"8",1,1,2,1,3
"9",2,3,3,3,1
"10",1,2,3,2,1
"11",2,1,3,2,3
"12",3,1,1,3,3
"13",3,3,3,3,3
"14",3,2,3,2,2
"15",3,1,2,2,2
"16",3,3,2,1,2
"17",1,3,2,2,3
"18",1,2,3,1,2
"19",2,3,2,2,2
"20",1,3,1,1,1
"21",2,2,1,2,3
"22",1,1,3,3,2
"23",3,2,1,1,3
"24",2,2,2,1,1
"25",3,2,2,3,1
"26",2,1,1,1,2
"27",2,3,3,1,3
