"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",3,1,4,2,1,2,3,1,2
"2",4,2,3,3,3,3,1,1,4
"3",3,2,1,4,4,2,2,4,1
"4",4,3,1,2,2,4,4,2,1
"5",1,2,2,4,1,2,4,3,4
"6",2,3,3,4,2,1,1,2,2
"7",2,1,2,3,4,4,3,2,3
"8",4,3,4,1,4,1,3,3,4
"9",2,4,4,3,3,3,4,4,2
"10",1,4,1,2,3,1,2,1,3
"11",3,4,2,1,1,4,1,4,3
"12",1,1,3,1,2,3,2,3,1
