"","V1","V2"
"1",5,3
"2",2,3
"3",4,3
"4",2,2
"5",5,5
"6",1,2
"7",4,5
"8",1,4
"9",5,2
"10",3,2
"11",3,5
"12",5,1
"13",3,1
"14",2,5
"15",1,3
"16",1,1
"17",4,1
"18",3,3
"19",2,1
"20",3,4
"21",4,2
"22",4,4
"23",1,5
"24",2,4
"25",5,4
