"","V1","V2"
"1",2,2
"2",2,1
"3",3,3
"4",4,2
"5",4,4
"6",4,3
"7",1,4
"8",1,1
"9",1,3
"10",1,2
"11",2,3
"12",3,2
"13",2,2
"14",4,1
"15",2,3
"16",3,4
"17",3,2
"18",2,4
"19",2,1
"20",1,1
"21",3,4
"22",3,3
"23",1,3
"24",4,4
"25",3,1
"26",1,4
"27",4,1
"28",4,2
