"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",17,11,16,2,10,18,4,19,15,14,4,3,13,19,15
"2",5,9,7,5,15,14,8,13,19,18,7,18,18,3,4
"3",15,5,2,15,7,12,2,4,10,16,3,16,2,7,13
"4",7,14,8,1,4,20,14,20,8,5,13,13,1,6,9
"5",19,20,12,10,2,15,6,9,3,21,16,14,10,14,1
"6",4,10,14,16,13,17,3,7,2,3,18,4,17,5,11
"7",2,7,11,21,9,16,21,12,5,10,6,20,8,16,20
"8",1,21,1,8,1,4,12,8,12,12,5,1,15,10,12
"9",8,13,17,19,5,8,9,2,16,6,9,15,20,21,7
"10",9,3,4,11,19,10,7,15,6,7,10,2,3,20,2
"11",21,1,21,9,21,21,13,6,13,9,12,21,14,11,10
"12",13,19,19,13,11,13,20,10,20,2,2,8,5,8,3
"13",18,16,13,4,16,6,10,1,4,8,8,9,7,2,19
"14",12,2,9,6,6,1,1,11,21,1,15,11,12,13,21
"15",6,18,18,14,17,5,5,17,14,13,17,19,4,9,16
"16",10,15,5,17,18,19,16,3,18,19,14,6,11,15,18
"17",16,17,3,7,14,11,19,14,9,4,20,17,19,18,14
"18",3,6,15,3,12,3,17,5,11,17,19,10,6,17,5
"19",14,12,10,18,20,2,15,21,1,15,1,12,16,12,8
"20",11,4,20,12,3,9,18,16,7,20,11,7,21,4,17
"21",20,8,6,20,8,7,11,18,17,11,21,5,9,1,6
