"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",12,4,4,13,21,6,18,10,5,1,12,17,13,3
"2",11,20,21,12,12,13,5,8,6,18,20,3,6,4
"3",16,14,12,2,15,8,9,6,19,16,3,13,20,2
"4",13,19,20,4,4,17,15,14,13,2,8,18,16,12
"5",21,18,8,10,10,1,17,20,2,20,6,8,10,11
"6",1,5,17,1,1,7,11,7,1,8,13,11,8,16
"7",7,7,11,9,9,21,19,11,21,21,21,12,14,21
"8",6,11,7,7,11,20,1,2,4,5,5,7,15,6
"9",10,3,14,11,8,5,7,19,20,3,4,5,3,8
"10",2,21,1,15,16,14,10,15,17,7,1,10,11,17
"11",8,17,6,5,14,2,13,3,15,9,19,16,2,14
"12",20,9,18,19,17,18,16,5,18,6,14,9,7,9
"13",5,8,19,18,18,3,2,12,12,19,7,19,12,13
"14",14,1,13,16,13,15,8,21,3,10,18,15,21,15
"15",9,2,3,17,3,12,14,4,14,17,9,2,19,10
"16",3,13,16,6,19,9,21,17,10,11,16,1,18,7
"17",18,16,10,20,6,4,4,9,11,4,15,6,17,20
"18",19,10,2,8,2,10,3,16,16,12,17,20,9,5
"19",17,6,5,3,20,16,6,13,9,15,10,4,4,18
"20",4,15,9,21,5,19,12,18,8,14,11,14,1,1
"21",15,12,15,14,7,11,20,1,7,13,2,21,5,19
