"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",12,12,15,20,1,7,10,3,1,17,15,9,3
"2",13,16,21,18,9,19,7,13,20,20,12,16,14
"3",4,5,3,19,12,11,8,1,13,8,6,20,5
"4",17,14,2,16,6,8,17,20,7,4,18,15,12
"5",20,4,18,10,16,17,14,7,3,5,14,18,9
"6",18,7,19,5,11,10,3,19,14,14,20,5,6
"7",10,15,20,6,10,9,19,2,6,6,3,6,17
"8",16,9,13,21,18,14,1,12,9,1,7,8,19
"9",3,20,17,17,17,2,15,16,11,9,11,1,8
"10",7,18,9,12,14,3,2,9,5,15,21,19,16
"11",2,8,4,1,13,13,16,14,2,19,13,7,15
"12",14,17,1,3,20,21,6,4,8,13,10,11,7
"13",11,2,7,7,21,6,9,17,21,7,16,12,18
"14",1,10,16,2,3,4,4,8,17,3,9,14,11
"15",19,11,5,14,15,5,13,6,18,18,1,3,13
"16",15,1,10,8,7,1,21,11,10,21,8,13,1
"17",9,3,8,13,4,18,5,18,4,10,2,2,10
"18",21,21,11,4,2,12,11,15,12,11,5,21,21
"19",8,19,6,9,8,16,12,10,19,2,17,4,2
"20",6,13,14,11,19,15,18,21,16,16,4,17,4
"21",5,6,12,15,5,20,20,5,15,12,19,10,20
