"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,7,13,7,3,3,15,8,20,11,17,3
"2",11,15,19,2,9,20,13,5,17,4,3,9
"3",14,3,9,18,15,19,17,19,11,9,18,2
"4",6,20,15,9,14,11,19,21,16,2,13,17
"5",10,16,17,16,17,1,14,14,1,18,11,5
"6",5,9,20,3,19,15,3,13,9,14,21,11
"7",8,10,8,11,13,5,2,7,7,1,1,1
"8",21,5,18,21,10,10,9,10,3,3,16,14
"9",18,17,10,4,11,6,18,4,8,20,19,15
"10",2,4,3,5,8,9,12,20,4,16,5,10
"11",9,6,11,17,12,18,5,15,21,19,4,18
"12",15,11,21,13,2,7,16,18,10,13,2,20
"13",16,1,16,10,6,12,1,1,15,17,12,7
"14",19,19,12,6,4,17,6,16,5,8,8,4
"15",4,8,6,15,5,16,20,3,6,6,10,16
"16",7,21,5,20,1,14,10,11,13,21,15,8
"17",1,18,14,19,21,8,7,2,12,10,7,13
"18",13,14,2,14,7,4,4,17,18,5,20,12
"19",17,2,7,1,18,2,11,12,14,7,9,19
"20",12,13,1,8,16,21,8,6,2,12,14,21
"21",20,12,4,12,20,13,21,9,19,15,6,6
