"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,1,3,2,1,1,1,2,2,1
"2",2,1,2,3,3,1,3,2,1,3
"3",3,3,1,2,3,3,3,2,2,1
"4",1,1,1,1,3,2,2,2,3,1
"5",3,2,3,3,3,2,1,3,1,2
"6",1,1,3,2,2,3,3,1,1,1
"7",2,3,2,3,2,2,3,3,3,1
"8",1,3,3,2,3,2,2,3,2,3
"9",3,2,2,3,2,1,1,1,3,1
"10",2,3,2,1,1,3,2,3,1,1
"11",2,3,3,1,3,1,2,1,3,2
"12",1,2,2,1,3,3,1,1,2,2
"13",3,1,1,3,1,3,2,1,2,2
"14",3,2,3,1,1,2,3,2,3,2
"15",1,2,1,2,1,1,3,3,2,2
"16",1,3,1,3,2,1,1,2,1,2
"17",3,1,2,1,2,1,2,3,2,3
"18",2,2,1,1,2,2,3,1,1,3
"19",1,2,3,3,1,3,2,2,3,3
"20",3,3,2,2,1,2,1,1,1,3
"21",2,1,1,2,2,3,1,3,3,3
