"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",3,1,2,2,3,3,1,2,2,1,1,3,2,1,1
"2",2,2,1,1,2,3,2,1,3,3,3,1,2,1,1
"3",1,2,2,3,1,1,1,2,2,1,3,1,2,1,3
"4",1,2,3,2,2,2,3,3,1,3,1,3,1,1,2
"5",1,3,2,2,2,2,1,3,3,3,2,3,3,3,3
"6",1,3,1,2,3,2,1,1,2,2,1,1,1,3,2
"7",3,2,3,1,3,1,2,1,1,2,2,3,3,1,2
"8",2,1,3,2,2,3,3,3,2,1,3,1,3,3,2
"9",2,1,2,3,1,3,1,1,1,3,2,2,3,3,2
"10",3,3,2,2,1,1,3,2,1,3,2,1,2,3,1
"11",1,3,3,1,3,3,3,2,1,2,3,2,2,2,3
"12",2,3,3,1,1,1,1,3,2,2,1,2,3,2,1
"13",1,1,3,1,1,2,2,1,3,1,2,2,1,2,1
"14",3,1,3,3,3,2,2,2,3,3,1,1,2,2,3
"15",1,2,1,3,3,2,2,3,1,1,2,1,3,2,1
"16",2,2,1,1,2,3,2,2,1,1,1,3,1,3,3
"17",3,1,1,1,2,1,1,3,2,3,3,2,1,2,2
"18",3,3,1,3,1,2,3,1,2,1,3,3,2,2,2
"19",3,3,2,3,1,3,2,3,3,2,2,2,1,1,3
"20",2,2,2,3,3,1,3,2,3,2,3,3,1,3,1
"21",2,1,1,2,2,1,3,1,3,2,1,2,3,1,3
