"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,3,3,2,1,1,2,1,1
"2",2,2,3,3,3,3,2,2,3
"3",3,1,1,2,2,3,3,1,2
"4",1,1,3,3,2,2,1,2,1
"5",3,3,2,2,3,3,2,3,1
"6",2,2,1,3,2,1,1,1,1
"7",3,2,3,3,2,1,3,3,2
"8",1,2,1,2,1,2,3,3,1
"9",2,1,2,1,3,1,3,2,1
"10",1,1,2,2,1,1,1,2,3
"11",1,3,1,3,3,2,3,2,2
"12",1,1,3,1,2,3,2,3,2
"13",2,1,1,2,3,2,1,3,3
"14",3,3,3,1,3,2,1,1,2
"15",2,3,2,3,1,3,1,3,2
"16",2,2,3,1,1,2,3,2,3
"17",1,2,2,1,3,1,2,1,2
"18",3,2,1,1,1,3,1,2,1
"19",1,3,2,2,2,3,3,1,3
"20",3,3,1,1,2,1,2,3,3
"21",3,1,2,3,1,2,2,1,3
