"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,1,2,2,3,1,1,2,3,2,1,1
"2",1,2,2,3,2,1,2,3,1,3,1,2
"3",1,1,1,2,1,3,2,1,1,2,1,3
"4",3,3,1,1,2,3,2,3,3,1,2,2
"5",1,1,3,1,1,2,3,3,2,2,2,1
"6",2,1,1,3,1,1,3,2,2,1,3,2
"7",3,2,1,2,1,3,1,2,2,3,3,1
"8",1,3,1,2,2,1,3,2,3,3,2,3
"9",3,3,3,3,1,2,2,1,3,2,1,2
"10",3,2,1,1,3,2,3,1,2,3,1,2
"11",2,3,1,3,3,2,1,3,1,2,2,1
"12",1,2,3,2,2,1,1,1,2,1,3,2
"13",2,3,3,2,2,3,3,2,1,1,1,1
"14",2,1,3,3,2,2,1,1,2,3,2,3
"15",1,2,2,3,3,3,3,1,3,1,2,1
"16",2,3,2,1,1,1,2,1,1,3,3,1
"17",1,3,2,1,3,3,1,2,2,2,3,3
"18",3,2,3,1,3,1,2,2,1,1,2,3
"19",2,1,3,2,3,3,2,3,3,3,3,2
"20",3,1,2,3,2,2,3,3,1,2,3,3
"21",2,2,2,1,1,2,1,3,3,1,1,3
