"","V1","V2","V3"
"1",1,3,3
"2",3,3,2
"3",2,1,2
"4",3,4,3
"5",3,2,4
"6",2,2,3
"7",4,3,4
"8",4,1,3
"9",4,2,2
"10",1,4,2
"11",1,2,1
"12",1,1,4
"13",3,1,1
"14",4,4,1
"15",2,4,4
"16",2,3,1
