"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",4,4,4,2,3,2,4,1,3,4,2
"2",3,1,1,2,2,1,1,4,3,2,4
"3",2,2,2,1,4,1,2,1,4,2,2
"4",2,4,1,3,2,4,2,1,2,3,1
"5",4,2,2,4,3,4,1,3,4,4,3
"6",1,2,1,4,2,3,4,2,3,1,2
"7",2,3,3,2,3,3,1,1,1,1,4
"8",1,1,4,3,4,3,3,2,4,3,4
"9",1,1,3,1,2,2,1,3,2,4,1
"10",4,1,3,2,1,4,3,2,1,2,2
"11",3,3,4,3,1,2,2,3,4,1,1
"12",4,4,1,1,4,3,3,3,2,1,3
"13",1,4,4,4,3,1,2,4,1,2,3
"14",2,3,3,1,1,4,4,4,3,3,3
"15",3,2,2,3,4,2,4,4,1,3,1
"16",3,3,2,4,1,1,3,2,2,4,4
