"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",19,16,14,5,22,6,19,9,3,22,19,10,3
"2",20,4,24,22,12,5,17,22,10,8,15,7,20
"3",23,23,12,13,8,2,11,18,12,2,22,24,7
"4",9,10,25,8,11,24,9,10,20,21,14,23,2
"5",22,8,5,11,23,12,25,5,23,7,16,19,12
"6",12,2,10,18,24,14,6,20,18,18,20,3,5
"7",17,19,1,4,13,3,10,1,19,16,11,4,16
"8",11,1,11,2,17,8,23,13,11,15,5,25,24
"9",4,20,8,6,9,22,18,21,21,10,18,17,21
"10",3,7,17,14,18,1,13,19,22,25,1,11,15
"11",2,18,18,17,25,10,8,15,1,6,12,21,19
"12",13,11,7,16,19,25,12,8,5,1,9,1,23
"13",24,6,6,7,3,21,7,17,2,19,13,12,18
"14",18,13,22,3,21,19,2,24,15,4,7,15,10
"15",14,15,21,12,1,9,3,11,25,12,25,9,25
"16",21,22,13,21,7,13,5,7,16,23,4,18,22
"17",10,21,20,10,5,11,24,23,6,20,10,2,11
"18",6,25,4,9,16,16,4,12,9,9,2,8,4
"19",15,14,2,23,15,17,15,25,8,24,24,22,14
"20",5,9,9,24,10,4,1,4,4,14,17,16,9
"21",25,17,16,25,14,23,20,14,24,13,6,6,8
"22",8,12,3,20,2,7,21,16,17,5,8,14,1
"23",7,24,23,19,20,20,22,3,13,17,21,13,17
"24",1,5,15,1,6,15,14,6,14,3,23,5,13
"25",16,3,19,15,4,18,16,2,7,11,3,20,6
