"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,2,4,4,3,3,4,4,2,1,3,3,4
"2",4,4,3,3,1,1,4,3,3,4,4,2,3
"3",1,1,3,3,1,4,3,3,3,3,3,4,1
"4",3,1,4,4,3,1,3,1,1,3,4,2,2
"5",1,2,2,2,4,3,2,3,1,4,4,1,2
"6",1,4,4,1,3,4,3,2,4,4,2,2,2
"7",1,2,3,3,4,4,1,1,3,2,2,2,4
"8",4,4,2,2,2,4,4,1,3,1,3,4,2
"9",3,1,1,3,4,3,4,2,4,2,3,1,1
"10",2,3,1,3,2,3,1,1,1,3,4,3,1
"11",1,4,4,2,2,2,1,3,1,3,2,4,4
"12",2,2,4,1,2,1,4,3,4,3,1,3,1
"13",2,2,3,2,2,2,3,1,4,1,4,1,4
"14",4,1,3,1,3,2,4,3,1,2,1,2,3
"15",4,3,4,3,2,3,2,1,2,4,1,1,4
"16",1,3,2,4,1,2,2,1,4,4,3,3,3
"17",4,2,3,4,3,1,2,2,3,4,2,4,1
"18",2,1,2,1,3,3,2,1,4,1,1,4,3
"19",2,4,3,4,2,3,4,2,1,2,2,1,1
"20",1,1,2,3,2,1,2,4,2,1,2,1,2
"21",4,2,2,1,1,2,1,1,2,3,2,1,1
"22",3,4,2,3,3,4,1,4,2,4,1,3,1
"23",3,3,3,4,1,3,1,3,4,1,1,2,2
"24",3,1,2,4,2,4,2,4,4,3,4,2,4
"25",1,3,1,1,3,2,3,3,3,1,4,2,1
"26",4,1,4,2,1,3,1,2,3,2,4,3,2
"27",3,2,2,3,1,1,3,2,1,1,1,4,4
"28",3,3,3,1,4,4,4,2,2,3,4,4,4
"29",4,3,4,3,4,2,3,4,4,2,2,4,2
"30",2,4,2,4,4,2,3,4,3,3,1,1,3
"31",3,4,4,2,4,1,2,2,2,1,3,2,1
"32",4,2,1,4,4,4,2,3,1,1,2,3,3
"33",2,1,1,2,1,4,3,2,2,4,1,2,3
"34",2,1,3,1,4,1,1,4,3,4,3,3,3
"35",3,2,1,2,2,2,4,4,1,4,3,4,2
"36",3,4,1,1,1,3,3,4,3,2,2,3,4
"37",2,3,4,1,1,4,2,4,1,2,3,1,3
"38",4,3,1,2,3,1,1,3,4,3,3,1,4
"39",2,4,1,4,3,2,1,2,2,2,4,4,3
"40",1,3,1,2,4,1,4,1,2,2,1,3,2
