"","V1","V2","V3"
"1",3,2,2
"2",1,1,2
"3",2,2,3
"4",3,4,4
"5",2,4,1
"6",2,1,1
"7",4,2,1
"8",4,4,3
"9",1,3,4
"10",3,3,2
"11",1,3,1
"12",1,4,2
"13",2,2,2
"14",2,4,4
"15",1,1,3
"16",4,4,2
"17",4,3,1
"18",2,3,3
"19",4,1,3
"20",1,2,4
"21",3,1,1
"22",4,2,4
"23",3,3,3
"24",3,1,4
