"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",6,6,5,1,2,3,4,4,1,3,6,3
"2",1,5,2,3,1,1,5,4,6,4,3,2
"3",4,4,1,1,4,4,6,1,5,3,5,1
"4",4,6,1,2,5,1,2,5,3,1,4,3
"5",2,3,4,5,5,1,6,1,2,4,6,4
"6",5,1,3,4,2,1,4,6,3,3,1,1
"7",6,2,1,4,2,5,5,5,4,6,5,4
"8",2,1,1,6,5,3,2,4,5,4,2,5
"9",2,4,6,2,4,3,3,5,2,6,2,1
"10",3,6,2,2,2,6,3,1,4,3,2,6
"11",3,2,6,6,2,3,4,1,6,1,4,4
"12",1,3,2,1,6,6,4,3,1,5,4,4
"13",3,2,3,3,6,2,3,6,6,6,6,3
"14",6,3,6,2,3,1,2,2,5,5,4,5
"15",4,6,4,5,4,2,5,3,5,6,1,6
"16",1,6,3,6,3,5,2,2,3,5,5,1
"17",5,2,2,4,4,3,1,1,1,6,3,2
"18",1,2,4,1,3,2,6,5,3,2,3,6
"19",5,5,6,6,6,4,6,5,4,4,4,2
"20",6,3,4,5,5,6,3,3,6,2,3,1
"21",2,1,4,2,1,4,1,3,4,1,6,2
"22",1,4,5,4,6,2,1,2,4,2,1,3
"23",6,5,3,3,6,4,5,2,2,1,2,5
"24",5,4,2,6,1,2,3,3,2,2,5,6
"25",3,5,5,5,1,4,2,6,1,5,3,5
"26",5,4,3,1,3,5,1,6,6,4,1,4
"27",3,3,1,5,3,5,5,4,1,1,1,2
"28",2,5,5,4,4,6,4,6,5,2,6,5
"29",4,1,6,3,5,5,1,4,2,3,5,6
"30",4,1,5,3,1,6,6,2,3,5,2,3
