"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,2,3,1,1,2,2,4,4
"2",4,2,1,3,4,4,2,4,3
"3",4,2,4,1,3,2,4,3,1
"4",1,2,1,2,4,3,1,2,1
"5",1,3,3,2,2,1,4,1,1
"6",1,4,1,2,3,4,3,3,4
"7",3,1,1,4,2,2,1,2,4
"8",2,1,4,2,2,3,1,3,3
"9",3,3,2,1,3,1,1,4,3
"10",4,2,2,1,2,3,3,1,4
"11",3,4,4,1,2,4,2,2,2
"12",2,1,2,1,3,2,2,1,2
"13",2,2,4,4,1,4,3,2,1
"14",4,3,2,2,1,4,1,3,1
"15",2,3,1,1,1,2,4,2,3
"16",1,3,4,4,4,2,1,3,2
"17",4,2,3,3,1,1,1,1,2
"18",3,3,4,3,1,3,4,4,4
"19",4,4,4,2,4,1,2,2,4
"20",2,4,3,1,4,3,3,4,2
"21",3,1,1,2,1,1,3,3,2
"22",4,3,1,4,3,3,4,2,2
"23",2,2,2,4,4,1,4,3,4
"24",3,1,3,4,3,3,2,4,1
"25",3,1,3,2,4,4,4,1,3
"26",2,3,3,3,3,4,1,1,4
"27",4,4,3,4,2,2,3,3,3
"28",1,1,4,3,3,1,3,2,3
"29",3,4,2,3,4,2,3,1,1
"30",2,4,1,3,2,1,2,4,1
"31",1,4,2,4,1,3,2,1,3
"32",1,1,2,3,2,4,4,4,2
