"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,3,5,2,4,5,3,5,1
"2",5,5,3,1,5,4,5,3,2
"3",5,5,5,3,2,2,1,2,4
"4",4,3,2,2,2,2,5,1,4
"5",2,3,2,5,5,4,1,3,2
"6",3,5,4,4,4,5,1,4,3
"7",5,2,3,2,5,2,3,4,3
"8",1,4,5,4,5,2,4,3,1
"9",3,4,2,5,2,2,2,5,1
"10",1,4,4,1,3,2,4,5,4
"11",5,1,4,4,2,5,4,3,1
"12",2,1,1,4,4,2,3,2,5
"13",4,5,3,5,3,5,3,3,5
"14",1,2,4,3,5,5,2,1,4
"15",4,1,1,5,5,4,4,4,4
"16",3,1,5,2,3,4,4,1,5
"17",1,2,2,3,4,3,4,4,2
"18",5,4,1,3,3,4,2,2,1
"19",3,2,1,1,3,1,5,4,1
"20",1,5,2,1,4,4,3,2,4
"21",2,1,3,1,2,4,2,5,3
"22",2,5,4,5,3,3,5,1,3
"23",1,1,2,2,1,2,1,3,2
"24",5,3,1,1,1,3,3,3,5
"25",1,3,1,4,3,1,1,4,3
"26",5,3,5,4,4,3,5,5,4
"27",2,5,4,2,2,1,3,1,1
"28",3,3,5,1,1,5,4,2,3
"29",5,2,2,2,3,5,1,5,4
"30",4,4,5,2,1,4,2,4,2
"31",4,1,3,1,4,3,1,1,1
"32",3,4,3,4,1,3,1,1,5
"33",4,1,4,4,1,1,3,5,3
"34",4,5,1,3,1,3,4,5,2
"35",5,4,2,5,4,1,4,1,3
"36",3,2,1,4,2,5,3,1,2
"37",4,2,5,5,3,1,2,2,2
"38",3,5,3,3,5,1,2,5,5
"39",1,3,3,5,1,4,5,2,1
"40",1,2,5,5,2,3,2,4,5
"41",2,4,2,3,2,5,5,4,5
"42",4,3,4,1,4,1,1,3,5
"43",2,4,1,2,5,3,2,2,3
"44",2,2,3,3,1,1,5,3,4
"45",3,1,4,3,5,2,5,2,2
