"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,2,1,1,3,1,3,3,2,1,2
"2",3,2,2,2,1,1,1,1,1,3,2
"3",1,2,3,2,2,2,3,3,3,3,3
"4",2,3,1,2,2,3,3,1,3,3,1
"5",1,1,2,2,1,2,1,1,2,3,3
"6",2,1,3,1,2,1,1,2,3,3,2
"7",1,2,2,1,3,2,3,1,1,3,1
"8",2,2,3,1,1,3,3,1,2,1,2
"9",3,1,3,3,2,3,1,1,2,2,1
"10",3,1,3,1,1,2,3,2,1,2,3
"11",3,3,2,3,1,1,3,1,3,2,2
"12",2,1,1,2,1,2,3,3,3,2,1
"13",2,2,3,3,1,3,2,3,1,3,1
"14",3,1,1,2,3,2,2,1,1,1,1
"15",1,3,3,2,1,2,1,3,3,1,1
"16",1,2,1,3,3,1,1,2,3,2,1
"17",3,3,1,3,2,2,1,3,2,3,3
"18",2,2,3,3,3,2,2,1,3,1,3
"19",3,1,2,1,3,3,2,3,3,3,2
"20",3,3,3,2,3,1,2,2,2,3,1
"21",1,1,3,2,3,3,2,2,2,1,2
"22",1,1,2,3,2,1,3,2,2,1,1
"23",2,3,2,1,3,3,1,1,2,2,3
"24",3,2,1,2,1,3,2,2,3,2,3
"25",1,2,1,1,2,1,2,1,3,1,3
"26",1,3,3,3,2,1,2,1,1,2,2
"27",3,3,2,2,2,3,3,2,1,1,3
"28",2,2,3,2,3,1,1,3,1,2,3
"29",2,3,2,1,2,1,2,3,1,2,1
"30",1,3,1,1,1,2,2,2,2,3,2
"31",2,1,1,3,3,2,3,2,1,3,3
"32",3,2,2,1,2,2,1,2,3,1,1
"33",2,3,1,3,1,3,1,2,1,1,2
"34",1,3,2,3,3,3,3,3,2,2,2
"35",2,1,2,3,1,1,2,3,2,1,3
"36",1,1,1,1,2,3,1,3,1,2,2
