"","V1","V2","V3"
"1",3,1,2
"2",3,3,2
"3",2,2,3
"4",3,1,3
"5",1,1,1
"6",2,3,1
"7",1,2,1
"8",3,2,3
"9",3,2,1
"10",2,1,1
"11",2,1,3
"12",1,3,3
"13",2,3,3
"14",3,3,2
"15",1,1,2
"16",2,1,2
"17",1,3,2
"18",1,2,3
"19",2,3,1
"20",1,2,2
"21",3,2,1
