"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,2,1,3,2,1,3,2,1,3,1,3,2
"2",3,2,3,2,3,1,2,3,3,2,3,2,3
"3",1,1,2,2,1,2,1,3,3,2,1,3,1
"4",1,3,1,2,1,1,3,1,3,2,2,2,3
"5",2,3,3,1,3,2,3,1,2,1,3,2,2
"6",2,3,1,2,2,3,2,3,3,3,3,3,2
"7",3,1,3,3,2,2,3,1,3,3,2,3,2
"8",3,2,1,1,3,2,3,3,1,3,2,2,1
"9",2,3,3,2,2,2,1,2,3,3,1,1,3
"10",2,1,1,3,1,3,2,1,1,2,3,2,3
"11",2,2,3,1,1,2,1,3,1,1,1,2,3
"12",1,2,1,2,2,2,1,1,1,1,2,1,3
"13",1,3,1,1,2,1,1,3,2,2,3,1,2
"14",1,3,3,2,2,3,2,3,1,1,2,3,1
"15",3,2,2,3,1,3,2,3,3,1,1,1,2
"16",3,3,2,1,1,1,3,2,2,2,1,3,1
"17",2,1,3,3,2,2,3,3,1,2,3,1,1
"18",3,1,1,2,2,3,3,1,2,1,1,2,1
"19",2,2,3,3,1,1,1,1,2,1,2,3,2
"20",2,2,2,2,3,1,1,1,1,3,3,3,1
"21",3,1,3,2,3,1,2,2,1,2,1,1,2
"22",3,1,3,1,2,3,1,2,2,2,3,3,3
"23",1,2,3,1,1,3,2,2,3,3,2,2,1
"24",3,2,1,3,1,2,1,2,2,3,3,1,1
"25",1,1,2,1,2,1,2,1,2,3,1,2,3
"26",1,3,3,3,3,2,2,1,2,2,1,1,1
"27",1,1,2,3,3,3,1,3,2,3,2,2,2
"28",2,3,2,3,3,3,3,2,1,2,1,2,3
"29",3,3,2,3,2,1,1,2,3,1,3,2,1
"30",3,3,1,3,3,2,2,3,2,1,2,3,3
"31",2,1,1,1,3,1,2,2,3,1,2,1,1
"32",2,1,2,2,1,1,3,3,2,3,2,1,3
"33",1,1,2,1,1,2,3,2,1,1,3,3,2
"34",2,2,1,1,3,3,1,1,3,2,1,3,2
"35",1,2,2,2,3,3,3,2,3,1,3,1,3
"36",3,3,2,1,1,3,2,1,1,3,2,1,2
