"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,1,3,1,4,3,5,5,5,3,5,5
"2",5,3,2,4,1,2,3,2,2,2,5,5
"3",1,4,3,3,1,5,4,4,4,2,5,2
"4",4,4,2,2,5,1,2,4,5,2,3,4
"5",5,1,2,5,3,2,1,3,1,5,3,2
"6",1,2,5,4,1,4,5,5,2,2,3,3
"7",3,2,4,3,5,1,1,3,2,1,2,1
"8",3,5,2,5,3,4,5,2,1,3,4,1
"9",2,4,2,4,4,4,1,1,4,1,4,4
"10",1,1,1,2,3,3,4,3,4,2,1,1
"11",2,3,1,5,4,1,4,4,1,3,2,5
"12",5,5,4,2,2,4,2,4,4,1,3,1
"13",2,1,5,4,4,2,2,4,3,2,5,1
"14",1,4,3,1,5,3,1,5,1,4,3,1
"15",2,1,4,1,3,1,1,1,3,3,3,5
"16",4,5,3,4,1,4,5,3,5,4,2,5
"17",2,5,5,3,5,5,3,2,1,3,3,5
"18",4,4,4,3,1,1,2,5,1,3,4,4
"19",3,5,1,2,3,5,3,5,2,5,2,4
"20",3,1,3,3,1,4,3,1,2,5,4,1
"21",4,3,4,2,4,3,5,1,1,1,5,3
"22",1,5,4,5,3,3,2,4,3,5,5,5
"23",2,4,5,1,4,4,5,3,3,5,1,2
"24",4,3,1,3,2,1,5,4,3,5,5,1
"25",5,4,2,4,5,5,4,5,3,4,5,3
"26",2,2,2,3,2,3,1,5,5,5,1,3
"27",1,3,4,5,3,5,3,3,5,1,1,4
"28",1,3,5,2,1,3,2,1,2,4,2,4
"29",4,5,1,3,4,2,2,1,2,4,1,2
"30",4,3,4,1,3,5,1,2,5,4,5,2
"31",4,1,5,2,2,5,4,4,1,3,2,2
"32",5,5,5,1,3,1,4,3,2,2,4,3
"33",3,4,1,1,2,3,4,1,4,5,3,5
"34",1,2,2,2,5,2,5,3,2,4,4,4
"35",5,2,5,3,5,4,2,3,4,5,4,5
"36",5,4,5,5,2,3,1,1,3,2,2,3
"37",3,2,2,1,5,5,3,1,3,2,2,2
"38",5,1,3,1,1,1,3,4,4,4,1,3
"39",3,4,5,4,3,2,3,5,5,4,2,1
"40",1,1,1,4,5,4,2,2,5,3,2,3
"41",5,3,3,2,4,4,1,5,2,2,1,5
"42",4,2,4,4,4,3,4,2,1,5,1,4
"43",4,3,2,5,1,5,2,2,3,3,1,1
"44",1,4,3,4,2,1,3,2,1,1,1,2
"45",2,2,4,5,2,1,5,1,4,4,3,2
"46",2,5,1,2,1,2,1,3,5,3,4,2
"47",3,5,4,5,5,2,5,4,4,2,1,3
"48",4,2,1,5,4,3,3,5,4,1,4,2
"49",2,2,1,1,2,4,2,3,1,1,5,3
"50",2,3,2,1,1,2,4,5,3,1,2,4
"51",5,1,1,3,3,5,5,2,3,1,3,4
"52",1,5,3,2,4,1,3,2,4,5,5,3
"53",5,3,3,4,5,2,4,1,5,3,3,1
"54",3,1,3,5,2,5,1,4,2,4,4,4
"55",3,2,5,3,2,2,4,2,5,1,4,5
