"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,2,1,1,1,2,1,1,3,3
"2",1,1,2,1,3,2,3,3,2,3
"3",1,3,3,2,3,2,3,2,2,1
"4",2,2,3,1,1,1,2,3,3,1
"5",3,1,2,2,2,1,1,3,2,3
"6",2,3,1,1,1,1,3,2,2,3
"7",3,1,3,3,3,2,1,1,1,2
"8",3,2,3,1,3,3,3,2,3,3
"9",1,1,2,3,2,1,3,1,3,3
"10",1,3,2,1,2,1,1,3,1,2
"11",2,1,3,3,2,3,2,1,3,1
"12",2,2,3,1,3,1,1,1,2,1
"13",3,2,2,3,1,3,2,3,1,3
"14",1,1,3,2,1,2,1,2,3,3
"15",1,1,1,3,1,1,1,2,2,2
"16",3,3,3,3,1,2,2,2,3,2
"17",2,2,1,3,3,3,3,1,2,2
"18",1,2,1,2,3,1,2,1,1,3
"19",2,1,1,2,1,2,3,3,1,1
"20",1,3,1,1,2,2,2,1,3,1
"21",3,1,3,1,2,1,3,2,1,2
"22",1,2,2,3,3,2,1,3,3,1
"23",1,2,3,3,2,3,3,3,1,2
"24",2,1,1,3,2,2,2,2,1,3
"25",2,3,2,3,1,1,1,1,1,1
"26",3,2,2,2,1,2,2,2,2,2
"27",1,3,1,2,1,3,3,3,3,2
"28",3,2,1,3,2,1,3,3,2,1
"29",2,3,3,3,3,1,2,3,2,3
"30",3,1,1,2,3,1,2,2,3,1
"31",1,1,2,2,3,3,2,2,1,1
"32",1,3,2,2,2,3,1,1,2,3
"33",2,3,1,3,3,3,1,2,3,3
"34",2,2,1,1,2,3,1,2,1,1
"35",3,3,1,1,3,2,2,3,1,2
"36",2,3,3,2,1,2,3,1,1,3
"37",1,2,3,1,1,3,2,1,1,2
"38",3,1,2,1,1,3,3,1,2,1
"39",3,3,3,2,2,3,1,3,2,1
"40",2,2,2,2,2,2,2,2,2,2
"41",2,1,2,1,2,3,1,3,3,2
"42",3,3,2,2,3,1,3,1,3,2
