"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",3,2,1,1,2,3,2,4,4
"2",4,3,3,1,3,4,1,2,4
"3",1,4,3,3,2,4,3,1,1
"4",4,3,2,3,3,3,3,4,1
"5",2,3,1,2,2,3,2,3,1
"6",3,3,1,2,1,4,1,3,3
"7",3,1,2,3,4,1,1,4,3
"8",1,4,4,3,4,3,4,3,4
"9",1,2,3,2,3,2,4,2,1
"10",3,4,2,1,3,2,1,3,1
"11",1,1,2,2,1,2,3,4,2
"12",4,3,2,3,2,2,1,2,3
"13",4,2,3,4,4,3,1,1,2
"14",2,3,4,4,3,1,4,2,2
"15",4,1,1,4,3,2,2,3,4
"16",4,1,3,1,1,1,2,2,2
"17",2,4,3,4,1,2,1,4,3
"18",1,4,1,3,3,1,2,4,2
"19",1,2,3,1,3,2,2,4,4
"20",2,3,4,1,2,1,3,4,1
"21",3,1,4,4,2,4,3,2,4
"22",4,2,2,2,4,1,3,1,1
"23",4,4,2,2,2,1,4,4,4
"24",3,2,4,4,1,3,2,4,1
"25",3,2,1,3,1,1,4,3,1
"26",3,4,1,1,4,1,3,2,3
"27",1,3,2,4,4,4,1,2,1
"28",2,3,3,2,4,1,2,1,4
"29",2,2,4,3,2,4,1,3,2
"30",1,1,4,2,3,3,1,3,3
"31",2,2,2,4,3,4,4,4,3
"32",4,4,4,2,4,4,2,4,3
"33",4,2,4,1,3,2,4,1,3
"34",3,1,1,3,3,4,2,1,2
"35",3,1,3,3,1,3,4,1,3
"36",1,3,4,1,1,3,2,1,3
"37",3,4,4,2,2,1,1,1,2
"38",4,1,3,2,2,4,4,3,1
"39",2,1,1,2,4,3,4,2,4
"40",2,4,2,4,3,3,2,1,4
"41",1,3,1,4,2,2,4,1,3
"42",2,1,4,3,4,2,2,2,1
"43",1,2,2,3,1,1,1,2,4
"44",2,4,2,1,1,4,4,2,2
"45",2,1,1,1,2,2,1,1,1
"46",1,2,1,1,4,4,3,3,2
"47",3,4,3,4,4,2,3,3,2
"48",2,2,2,2,1,4,3,1,4
"49",1,1,3,4,2,1,3,3,3
"50",3,3,3,1,4,3,4,4,2
"51",4,4,1,4,1,3,3,2,2
"52",4,3,4,3,1,2,3,3,4
