"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,5,6,3,1,5,6,3,3,5,5,5
"2",2,6,1,4,4,5,1,5,4,1,4,5
"3",1,2,2,1,6,5,4,2,3,2,4,2
"4",3,6,1,3,2,3,5,2,5,1,3,1
"5",5,3,6,1,4,2,5,1,4,5,1,2
"6",5,2,3,5,2,2,4,4,6,2,6,5
"7",6,2,5,4,1,3,4,3,2,6,4,1
"8",4,5,5,3,2,6,3,4,1,2,6,1
"9",4,4,4,6,1,1,3,6,5,5,4,6
"10",1,1,2,4,3,2,5,6,2,4,6,3
"11",1,6,6,5,2,1,4,5,2,3,2,3
"12",5,3,1,1,2,6,2,3,2,3,4,6
"13",5,6,3,6,6,4,5,3,4,6,6,3
"14",1,4,5,3,5,2,2,2,4,3,6,6
"15",2,4,1,5,4,3,3,1,1,6,5,2
"16",6,4,3,2,4,4,5,6,1,2,2,6
"17",6,6,4,1,3,1,2,4,5,4,5,2
"18",3,1,3,6,2,5,2,2,1,5,2,4
"19",2,1,4,1,1,3,3,5,3,1,1,4
"20",3,5,5,1,6,3,6,6,6,3,4,4
"21",6,1,1,3,5,6,4,5,5,5,5,4
"22",3,3,1,3,5,1,6,4,3,6,2,6
"23",3,3,6,6,5,4,2,6,3,1,5,2
"24",4,2,5,2,3,6,1,6,4,6,2,3
"25",3,3,3,2,1,4,1,1,6,4,6,3
"26",5,4,2,5,1,5,6,5,4,3,1,2
"27",4,6,4,4,6,6,4,1,2,4,1,5
"28",1,5,2,2,3,4,3,3,6,6,1,5
"29",5,2,6,5,6,3,1,4,1,4,3,5
"30",4,1,2,4,6,1,2,3,5,3,1,1
"31",6,4,6,4,5,5,3,2,6,1,2,3
"32",6,5,2,6,3,2,1,1,3,2,3,4
"33",2,1,5,5,3,4,5,1,5,2,3,6
"34",4,2,4,2,4,1,6,2,1,1,5,4
"35",2,5,3,2,5,2,1,5,2,5,3,1
"36",1,3,4,6,4,6,6,4,6,4,3,1
