"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,5,4,6,4,2,1,3,5
"2",4,4,1,1,1,4,6,4,5
"3",4,3,5,3,1,2,4,1,3
"4",4,6,2,6,5,5,1,5,2
"5",4,1,3,5,4,4,1,6,6
"6",2,5,5,5,2,3,2,6,2
"7",6,1,3,1,3,3,5,1,5
"8",5,5,2,3,6,3,6,3,4
"9",1,4,2,6,2,4,5,1,3
"10",5,2,5,2,6,1,2,5,5
"11",6,1,1,4,3,5,2,2,2
"12",1,1,6,4,2,1,6,4,4
"13",5,5,6,4,1,5,4,5,4
"14",1,2,2,1,4,3,2,4,1
"15",3,4,6,6,6,3,5,4,6
"16",5,3,3,6,3,1,6,5,2
"17",4,6,6,3,3,6,2,2,5
"18",2,2,4,4,4,5,6,6,5
"19",5,2,2,2,2,6,5,6,3
"20",6,4,3,1,6,6,2,4,3
"21",3,1,4,2,1,3,3,5,2
"22",6,2,4,6,1,4,3,3,4
"23",4,2,1,5,5,2,5,3,1
"24",3,1,5,6,3,6,4,4,1
"25",5,4,4,2,2,2,1,2,1
"26",6,3,6,3,5,4,3,6,1
"27",1,6,3,2,3,4,4,5,6
"28",2,3,5,1,2,5,1,3,6
"29",2,4,1,3,3,1,1,6,3
"30",6,6,5,5,4,3,6,2,3
"31",6,6,1,4,2,2,3,4,6
"32",3,3,2,5,1,1,2,2,5
"33",2,1,2,3,5,2,4,2,6
"34",1,3,5,2,5,5,6,2,2
"35",4,5,6,1,4,1,4,3,2
"36",3,6,4,1,5,2,5,6,4
"37",1,3,1,5,6,6,3,5,4
"38",2,6,3,3,1,6,5,3,1
"39",2,5,3,4,6,1,3,1,1
"40",3,5,1,2,4,5,3,1,4
"41",5,4,4,5,5,6,4,1,6
"42",3,2,6,4,6,4,1,1,3
