"","V1","V2"
"1",1,5
"2",3,3
"3",3,4
"4",4,5
"5",3,1
"6",5,2
"7",2,1
"8",5,4
"9",1,5
"10",1,3
"11",4,3
"12",3,2
"13",1,4
"14",2,5
"15",2,4
"16",2,3
"17",3,2
"18",3,5
"19",1,4
"20",4,1
"21",1,1
"22",1,2
"23",2,5
"24",5,2
"25",4,5
"26",4,4
"27",3,4
"28",4,3
"29",5,5
"30",4,1
"31",1,1
"32",2,3
"33",5,4
"34",5,5
"35",2,3
"36",5,3
"37",5,1
"38",3,2
"39",2,2
"40",4,3
"41",1,2
"42",4,2
"43",3,4
"44",5,1
"45",2,1
