"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",5,1,3,2,4,6,1,2,3,6,3
"2",2,2,3,1,3,2,4,3,6,1,6
"3",4,2,5,6,6,4,3,1,3,2,6
"4",3,6,4,2,2,6,2,6,4,3,6
"5",3,3,1,5,1,6,4,1,1,3,4
"6",3,5,6,1,4,2,3,1,2,5,4
"7",5,5,1,5,2,1,4,6,5,4,3
"8",4,3,5,4,2,2,5,5,6,6,6
"9",2,4,3,6,1,5,6,4,5,2,5
"10",6,5,6,5,4,5,6,3,3,4,6
"11",5,4,6,3,1,3,3,2,6,2,5
"12",6,4,1,2,3,4,3,1,4,6,6
"13",2,5,4,1,5,4,4,4,6,6,1
"14",6,6,5,2,4,1,2,4,5,2,3
"15",4,3,6,1,5,5,1,3,1,1,4
"16",2,2,5,3,5,1,1,6,3,4,5
"17",3,1,2,4,5,4,6,6,4,1,2
"18",5,1,4,1,1,3,6,5,3,5,5
"19",2,6,2,4,5,5,3,1,2,4,1
"20",2,6,6,5,6,3,5,5,4,2,4
"21",1,1,5,6,4,3,4,4,1,4,1
"22",1,3,2,6,3,4,1,5,2,3,6
"23",6,3,4,4,2,1,2,1,1,4,5
"24",6,2,6,3,3,6,5,5,5,3,1
"25",1,5,4,4,5,1,6,1,6,3,4
"26",4,4,4,5,6,2,1,6,3,3,1
"27",2,1,4,3,4,6,5,2,2,2,6
"28",1,3,5,2,1,5,4,6,3,1,3
"29",4,1,1,6,4,1,5,2,4,3,5
"30",4,2,1,1,3,5,2,5,1,4,2
"31",1,2,3,4,6,5,2,4,5,6,5
"32",6,3,2,6,5,2,2,3,6,5,2
"33",2,1,5,2,2,3,1,1,5,3,2
"34",6,2,1,3,5,2,4,5,2,2,4
"35",4,4,6,2,3,1,6,4,2,1,2
"36",4,6,3,5,5,3,1,2,5,5,6
"37",1,6,5,3,3,4,5,3,1,6,5
"38",2,5,3,6,3,2,2,5,1,2,3
"39",3,3,5,1,6,5,6,2,5,4,3
"40",5,1,6,4,6,2,4,3,4,6,2
"41",5,5,2,1,6,6,3,5,6,3,5
"42",5,6,4,6,3,5,4,1,5,1,2
"43",3,4,1,4,4,6,1,3,6,2,1
"44",4,6,1,3,2,6,6,4,3,5,4
"45",1,5,1,3,6,3,2,2,3,1,3
"46",4,2,3,3,1,4,5,1,6,4,3
"47",5,4,4,6,5,6,5,6,2,6,3
"48",1,4,2,1,1,2,1,3,4,4,4
"49",3,1,6,5,3,4,2,6,6,5,4
"50",2,2,2,5,2,2,6,2,2,6,3
"51",6,3,3,2,6,4,6,3,1,3,1
"52",5,6,3,4,4,3,3,6,1,1,5
"53",3,2,4,5,1,1,3,3,2,1,1
"54",3,6,3,3,1,1,3,5,4,6,1
"55",6,5,5,4,1,4,1,4,2,5,2
"56",1,3,1,2,4,3,5,6,5,5,2
"57",6,1,2,5,2,5,2,4,4,1,4
"58",5,5,2,1,2,3,5,2,3,2,1
"59",3,4,2,2,6,1,4,4,1,5,6
"60",1,4,6,6,2,6,3,2,4,5,2
