"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,3,1,3,1,4,2,1,1,2,2,4
"2",3,3,4,2,4,2,1,2,1,1,4,3
"3",4,1,2,2,2,3,2,3,1,4,4,1
"4",1,1,3,3,4,2,4,2,1,3,2,1
"5",1,4,4,3,3,2,1,3,4,4,2,2
"6",4,2,3,3,2,4,1,1,4,2,4,3
"7",3,1,2,3,2,2,4,4,4,1,3,4
"8",3,1,3,4,4,4,3,4,2,4,2,3
"9",3,1,1,1,3,3,4,1,2,2,4,2
"10",4,4,3,3,2,3,3,2,1,1,1,3
"11",3,4,3,2,3,4,2,1,2,4,1,1
"12",1,3,3,2,1,2,4,1,3,4,4,3
"13",2,1,4,4,1,3,2,2,4,2,3,1
"14",4,4,1,4,4,2,3,1,2,3,3,2
"15",4,3,4,1,1,2,3,4,3,2,2,1
"16",2,2,3,1,4,1,2,4,4,3,4,2
"17",3,2,1,3,2,1,4,2,3,4,2,1
"18",1,3,2,1,4,3,2,1,4,1,2,3
"19",3,4,1,2,1,3,1,4,4,3,3,2
"20",4,1,2,1,1,2,1,2,2,3,1,3
"21",2,4,4,4,2,3,4,3,2,3,4,4
"22",1,1,1,2,4,4,2,3,3,3,3,4
"23",4,4,2,2,4,1,4,3,4,2,2,4
"24",1,4,2,1,2,1,1,2,2,2,3,1
"25",3,3,3,4,1,1,2,3,3,3,1,4
"26",1,2,4,2,2,3,1,4,2,2,1,4
"27",2,2,3,1,1,4,4,3,1,1,2,2
"28",4,3,4,4,3,1,2,4,1,2,3,2
"29",1,3,2,4,2,4,4,2,4,3,1,2
"30",2,2,2,4,3,1,1,1,1,4,3,4
"31",2,3,1,1,3,2,3,4,1,4,1,3
"32",4,2,4,1,3,4,3,2,3,4,3,4
"33",3,2,1,4,4,3,1,3,3,1,1,1
"34",2,4,2,3,3,4,3,4,3,1,4,1
"35",2,1,4,2,3,1,3,1,3,1,1,2
"36",1,2,1,3,1,1,3,3,2,1,4,3
