"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",3,3,5,3,3,2,5,3,3
"2",3,2,3,2,3,5,3,2,4
"3",4,1,3,5,2,1,2,3,3
"4",4,5,4,5,3,1,4,5,1
"5",4,1,1,4,4,5,1,3,5
"6",4,5,2,2,2,3,2,5,2
"7",5,3,1,2,3,1,1,2,4
"8",1,2,5,1,2,4,4,3,1
"9",2,3,3,4,1,5,2,4,1
"10",4,3,5,2,1,5,3,1,3
"11",5,4,3,1,1,2,5,2,2
"12",1,2,4,3,5,4,1,4,5
"13",3,5,5,4,5,4,3,5,3
"14",4,3,5,1,4,2,2,5,5
"15",3,3,1,4,1,3,5,2,1
"16",3,5,4,1,2,5,1,3,4
"17",2,1,3,2,4,5,4,5,3
"18",3,3,2,5,3,4,1,5,2
"19",1,4,2,5,3,5,5,4,4
"20",1,1,2,3,1,4,2,2,4
"21",5,1,5,3,5,1,4,3,4
"22",1,4,1,1,3,3,1,1,3
"23",5,2,4,2,1,3,1,5,3
"24",1,5,3,5,1,2,1,3,2
"25",4,4,5,4,2,4,1,2,2
"26",1,3,2,4,5,1,4,1,3
"27",3,1,5,5,1,3,4,4,4
"28",1,5,5,2,4,3,5,2,2
"29",5,4,2,4,1,1,3,4,5
"30",2,2,1,1,4,1,2,3,2
"31",3,1,3,2,5,2,1,1,1
"32",4,4,3,3,4,4,4,1,4
"33",2,4,5,3,4,1,1,4,1
"34",2,5,2,3,3,5,3,1,1
"35",1,3,3,5,4,3,3,3,5
"36",2,1,4,5,5,5,5,2,2
"37",3,2,4,3,1,1,2,1,2
"38",5,2,3,4,4,3,5,4,2
"39",4,2,2,5,4,2,3,2,1
"40",2,2,2,2,2,1,5,5,4
"41",3,5,3,1,5,1,3,2,5
"42",5,3,4,3,2,5,5,5,5
"43",3,3,1,1,5,4,4,4,2
"44",4,1,2,1,3,3,5,1,5
"45",5,5,4,5,4,3,2,1,4
"46",5,1,4,1,3,4,3,4,1
"47",2,2,5,4,3,2,2,2,5
"48",1,1,1,3,2,2,3,5,1
"49",4,5,1,3,5,2,5,4,3
"50",5,4,2,2,5,5,2,3,1
"51",2,4,4,4,2,2,4,1,5
"52",1,4,4,1,2,2,3,4,3
"53",2,4,1,4,5,3,2,5,4
"54",2,5,1,2,1,4,4,3,5
"55",5,2,1,5,2,4,4,1,3
