"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",6,5,6,2,3,4,3,6,6,5,3
"2",6,1,3,4,1,1,3,5,4,4,1
"3",1,5,4,3,2,1,6,3,5,6,2
"4",3,3,4,6,3,1,6,6,1,3,3
"5",4,2,4,2,2,6,6,5,2,5,6
"6",3,1,1,1,6,3,5,3,4,5,3
"7",1,1,2,4,3,4,5,1,2,2,2
"8",4,6,6,1,1,2,5,2,3,3,4
"9",4,6,3,5,6,4,1,1,6,4,3
"10",3,2,3,4,1,3,2,2,6,6,6
"11",2,3,3,1,1,5,4,6,5,1,4
"12",4,2,5,5,3,5,5,3,6,1,2
"13",6,3,4,1,5,6,2,2,4,2,2
"14",5,5,1,3,3,6,3,1,3,6,5
"15",5,1,5,2,4,1,4,1,5,3,5
"16",2,3,3,6,5,1,3,2,1,5,4
"17",2,6,2,2,3,1,2,4,4,2,6
"18",6,5,4,4,6,2,4,3,2,1,6
"19",3,5,6,4,1,6,2,4,1,3,2
"20",5,6,3,2,4,4,6,4,1,2,1
"21",1,6,1,5,2,3,4,5,2,4,5
"22",2,4,6,5,4,4,6,1,4,2,6
"23",1,1,4,6,4,6,1,4,5,5,4
"24",2,4,2,3,6,6,4,5,6,3,1
"25",2,3,5,2,2,3,1,1,3,4,1
"26",6,3,1,3,5,2,6,4,6,4,5
"27",5,2,6,5,6,3,4,4,2,6,1
"28",4,4,2,1,4,2,1,6,2,6,2
"29",4,1,2,5,5,5,2,6,3,3,6
"30",3,5,1,6,4,2,3,2,5,1,1
"31",1,2,6,3,5,2,2,5,3,1,3
"32",5,2,1,3,2,4,1,3,1,1,4
"33",5,4,5,6,2,3,1,5,5,2,5
"34",3,6,5,4,5,5,5,6,4,6,4
"35",1,4,5,1,6,5,3,3,1,4,5
"36",6,4,2,6,1,5,5,2,3,5,3
