"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",2,1,2,3,3,2,2,3,1,1,1,3,3,3,2
"2",1,2,3,1,1,2,2,1,3,2,3,1,3,2,3
"3",3,1,1,3,1,1,2,1,2,2,1,1,1,2,2
"4",2,2,1,1,3,2,3,2,3,3,3,2,1,1,1
"5",2,3,2,3,2,2,1,1,3,3,1,3,2,2,1
"6",3,3,3,2,3,2,1,1,1,2,2,1,1,3,2
"7",1,2,3,3,2,2,1,3,2,3,1,1,2,1,1
"8",3,2,3,3,2,3,2,1,2,1,3,2,1,1,1
"9",1,3,1,2,1,2,2,1,2,1,2,3,3,1,1
"10",2,2,1,2,1,3,1,3,1,1,2,1,1,1,2
"11",2,1,3,1,2,1,3,3,2,1,3,1,2,1,2
"12",2,3,2,3,1,1,1,3,2,2,3,3,1,2,3
"13",3,3,2,3,3,3,3,2,3,2,2,1,2,1,3
"14",3,2,1,1,3,2,1,3,2,3,1,2,2,3,3
"15",3,1,1,2,2,2,3,3,3,1,2,3,1,2,3
"16",1,3,2,1,2,2,3,2,1,3,1,1,1,2,3
"17",2,2,2,2,3,1,3,1,1,1,1,1,3,2,1
"18",1,2,2,2,1,3,3,3,3,3,3,3,2,3,2
"19",1,2,3,3,1,1,1,2,1,1,2,2,2,3,3
"20",3,2,1,3,2,1,3,3,1,3,3,2,3,2,2
"21",1,1,2,1,3,3,1,1,1,2,3,2,2,1,2
"22",2,1,1,2,2,3,1,1,2,2,3,1,3,3,3
"23",1,2,2,3,3,1,2,1,2,3,2,3,1,1,3
"24",2,3,1,1,3,3,2,2,1,1,3,3,2,2,3
"25",1,1,3,2,3,3,3,3,2,2,1,2,1,2,1
"26",3,3,2,1,1,1,3,1,1,2,2,3,2,1,2
"27",2,1,3,2,1,1,3,1,3,3,2,2,2,3,3
"28",3,1,3,2,2,3,2,2,1,3,1,3,3,1,3
"29",3,1,2,2,1,2,2,2,1,3,3,1,1,3,1
"30",1,1,1,1,2,1,1,2,2,2,2,3,1,3,1
"31",3,2,3,2,3,1,1,2,3,2,3,3,3,2,1
"32",1,3,1,2,2,1,2,3,3,2,1,2,3,1,3
"33",3,1,2,1,1,2,1,2,3,1,1,2,3,1,2
"34",1,1,1,3,3,3,2,2,3,3,2,1,3,2,2
"35",3,3,2,1,2,1,2,3,3,1,2,1,2,3,1
"36",1,3,3,3,3,2,3,2,2,1,3,2,3,3,2
"37",2,3,3,1,1,3,1,3,2,3,2,2,3,2,1
"38",2,3,1,3,1,3,3,2,1,2,1,2,2,3,1
"39",2,2,3,1,2,3,2,1,3,1,1,3,1,3,2
