"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",2,3,1,3,1,1,3,1,1,2,2,1,2
"2",2,3,2,2,1,3,3,2,3,1,1,3,3
"3",1,2,3,3,1,2,3,3,2,3,1,3,2
"4",1,2,2,1,3,1,2,1,1,2,1,1,3
"5",2,3,1,1,2,2,1,1,3,3,1,2,2
"6",1,2,3,1,3,3,1,1,2,3,2,3,2
"7",3,3,3,3,3,2,2,2,2,3,3,1,3
"8",1,3,1,2,3,2,1,3,2,1,2,1,1
"9",2,2,1,2,2,1,1,3,1,3,3,3,3
"10",2,1,3,2,2,3,3,1,1,1,3,1,2
"11",3,3,3,1,2,1,3,3,2,1,2,2,3
"12",3,2,1,2,3,2,3,1,3,2,3,3,1
"13",1,3,3,1,1,1,2,2,3,2,3,2,1
"14",3,2,2,1,1,3,1,3,3,2,3,1,2
"15",2,2,2,3,2,1,2,3,3,1,1,1,1
"16",2,1,2,1,3,2,3,3,1,3,2,2,1
"17",1,1,2,3,1,2,1,1,2,1,3,2,3
"18",3,2,3,2,2,3,1,2,1,1,1,2,1
"19",3,1,2,2,1,1,2,1,2,3,1,2,1
"20",1,3,2,3,2,3,2,2,1,2,3,3,1
"21",3,1,1,1,1,2,2,2,1,1,2,3,2
"22",1,1,1,2,2,3,3,2,3,3,2,1,3
"23",3,1,1,3,3,3,2,3,2,2,1,2,3
"24",2,1,3,3,3,1,1,2,3,2,2,3,2
