"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",4,3,1,1,1,4,3,2,1,2,1,2
"2",5,4,4,3,2,5,5,3,2,4,5,2
"3",3,1,3,3,5,1,5,4,4,1,1,2
"4",3,5,5,1,3,5,4,3,4,3,1,5
"5",2,3,3,1,4,5,1,5,4,4,5,4
"6",2,2,2,2,3,4,4,1,2,5,1,2
"7",5,5,2,1,3,1,2,4,3,4,2,2
"8",2,5,5,3,5,3,2,2,5,5,4,2
"9",2,1,1,4,2,5,4,2,3,1,4,5
"10",3,5,3,5,1,5,2,4,1,5,3,4
"11",4,2,5,4,3,4,1,2,2,1,4,4
"12",2,3,2,4,1,4,5,4,5,3,5,1
"13",1,2,4,2,4,5,5,4,1,2,4,3
"14",5,2,2,5,2,1,4,3,1,3,2,4
"15",3,2,1,3,4,3,2,4,5,2,1,5
"16",2,4,1,4,2,1,1,2,4,4,1,3
"17",3,2,4,1,1,1,3,5,2,1,5,3
"18",4,2,1,2,5,2,4,3,5,4,5,3
"19",3,5,2,2,4,5,1,3,2,1,3,1
"20",1,3,5,4,3,1,2,4,2,2,2,5
"21",3,4,2,1,3,1,5,2,5,2,4,4
"22",1,4,3,2,2,4,3,5,5,1,2,2
"23",5,4,4,2,5,3,2,3,2,1,1,5
"24",1,3,1,1,2,3,5,4,2,5,3,5
"25",4,4,3,4,4,2,5,2,2,5,2,1
"26",1,1,3,3,1,2,1,3,5,3,3,5
"27",4,5,1,2,1,3,1,1,3,3,5,4
"28",5,5,4,4,4,4,4,1,5,2,3,3
"29",1,2,4,5,5,4,1,3,3,5,1,3
"30",3,1,1,3,3,2,2,5,1,5,4,1
"31",3,3,5,5,1,3,5,1,3,1,2,3
"32",5,3,3,2,5,1,1,1,1,3,3,2
"33",5,1,5,4,3,3,5,5,4,4,3,3
"34",2,5,2,5,5,2,5,5,3,2,3,4
"35",2,2,4,1,2,2,2,1,4,2,3,1
"36",4,4,5,5,2,2,1,4,4,2,5,2
"37",4,3,4,3,1,2,4,5,5,5,1,4
"38",1,5,3,3,3,2,4,1,1,1,5,3
"39",1,4,5,2,1,1,4,3,3,4,4,1
"40",1,1,2,5,4,3,2,2,2,3,5,2
"41",4,1,5,1,5,4,4,4,3,3,3,1
"42",4,2,3,5,3,5,2,1,5,4,2,1
"43",5,3,1,5,4,3,3,3,4,1,4,1
"44",1,4,1,3,5,5,3,1,4,3,2,4
"45",5,1,3,2,2,4,3,2,4,5,4,5
"46",3,3,4,5,4,1,3,1,3,5,5,5
"47",5,1,2,3,1,5,1,5,3,2,2,3
"48",2,5,4,4,2,3,3,5,1,3,1,1
"49",2,1,5,1,4,2,3,2,1,4,2,4
"50",4,4,2,4,5,4,3,5,1,4,4,5
