"","V1","V2"
"1",3,2
"2",1,1
"3",2,3
"4",2,2
"5",2,2
"6",3,2
"7",3,3
"8",1,3
"9",3,1
"10",1,1
"11",2,3
"12",3,1
"13",1,3
"14",2,1
"15",3,1
"16",1,2
"17",2,1
"18",2,3
"19",2,1
"20",1,2
"21",1,2
"22",1,3
"23",1,1
"24",3,2
"25",3,3
"26",2,2
"27",2,1
"28",2,3
"29",1,2
"30",3,2
"31",1,3
"32",3,1
"33",3,3
"34",1,1
"35",2,2
"36",3,3
