"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",4,3,4,1,3,2,4,4,2,2,4
"2",2,1,1,2,3,1,4,3,2,3,4
"3",1,4,3,3,1,4,4,1,2,3,2
"4",1,3,1,1,2,2,1,2,2,4,2
"5",3,2,3,1,4,1,1,3,4,3,2
"6",3,3,1,3,1,2,3,4,4,1,3
"7",2,3,2,1,4,4,4,4,4,2,2
"8",4,4,4,4,4,2,2,3,2,1,2
"9",4,4,3,2,2,1,2,4,3,4,1
"10",3,1,3,4,4,4,3,2,3,1,4
"11",2,2,4,4,1,1,2,2,4,2,4
"12",3,1,3,2,1,3,3,4,1,4,2
"13",1,4,3,3,3,3,3,3,4,4,4
"14",4,2,1,3,2,1,3,1,1,1,2
"15",2,3,4,4,2,4,1,4,3,4,3
"16",1,1,3,3,3,1,1,4,1,2,3
"17",2,3,2,4,1,1,4,2,3,3,1
"18",1,2,1,4,4,3,2,4,2,3,1
"19",4,2,1,1,3,4,3,2,3,4,3
"20",4,1,2,3,1,4,1,3,3,2,1
"21",2,2,4,3,4,2,4,2,1,4,1
"22",1,2,2,2,2,4,2,3,1,1,4
"23",2,2,3,1,1,3,1,1,2,1,3
"24",1,1,4,1,2,2,3,3,3,1,1
"25",3,4,2,1,1,2,2,2,1,3,4
"26",4,1,4,2,2,3,4,1,4,3,3
"27",3,3,4,2,3,4,2,1,1,2,1
"28",1,4,2,2,4,1,3,1,3,2,3
"29",2,4,1,2,3,3,1,2,4,1,1
"30",3,4,1,4,2,3,4,3,1,2,3
"31",4,3,2,3,4,3,1,1,2,3,4
"32",3,1,2,4,3,2,2,1,4,4,2
