"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,3,6,5,3,6,4,3,5,2,1,1
"2",3,5,6,3,4,1,5,6,1,1,4,2
"3",2,5,2,6,1,4,5,1,3,4,1,3
"4",5,3,5,2,6,2,2,5,4,2,6,5
"5",6,4,4,1,5,5,3,1,2,2,4,2
"6",5,5,4,1,2,6,2,6,5,4,3,3
"7",4,2,2,4,1,1,6,6,3,5,5,5
"8",6,4,3,2,1,1,4,4,1,4,2,6
"9",6,5,2,4,6,2,4,3,6,6,3,1
"10",6,2,3,6,4,4,2,4,3,1,6,1
"11",4,4,6,3,1,5,3,2,6,6,6,3
"12",2,2,6,3,6,4,3,1,1,4,5,5
"13",4,6,3,6,5,6,4,5,1,5,5,4
"14",4,1,4,6,6,2,6,3,2,3,2,2
"15",2,6,5,4,1,3,2,5,2,3,5,1
"16",2,2,4,3,5,1,1,4,6,5,1,3
"17",4,4,1,2,6,4,1,6,3,4,2,1
"18",1,1,3,2,3,5,2,5,1,3,1,4
"19",3,1,4,4,2,6,5,2,3,2,6,6
"20",3,5,2,1,3,2,1,3,2,6,6,4
"21",5,5,5,5,4,1,5,1,5,4,6,4
"22",1,1,2,5,5,3,4,6,5,4,6,2
"23",1,4,1,5,5,1,3,2,2,2,3,5
"24",4,2,2,3,5,5,5,5,6,1,3,6
"25",3,1,3,2,2,1,3,1,6,3,4,1
"26",2,4,4,6,2,3,6,6,6,2,3,4
"27",6,3,2,6,1,5,1,3,5,3,4,5
"28",5,3,1,2,3,3,6,2,1,1,5,3
"29",2,3,1,3,2,6,6,4,2,6,4,2
"30",5,6,1,5,2,2,3,5,4,2,1,2
"31",6,6,6,4,5,4,6,4,3,3,1,5
"32",1,6,5,2,4,5,6,2,4,5,3,1
"33",2,6,1,1,4,4,4,4,6,3,5,6
"34",1,2,5,1,1,2,4,3,3,1,2,4
"35",1,5,3,4,6,6,1,3,4,1,5,3
"36",3,3,3,1,6,3,5,2,5,6,1,5
"37",3,3,5,5,4,5,3,6,2,6,2,6
"38",5,1,1,4,4,6,2,1,4,5,2,4
"39",4,6,4,3,3,3,1,1,5,1,2,6
"40",6,1,6,1,3,4,5,5,4,5,4,3
"41",5,2,5,5,2,3,1,2,1,5,3,2
"42",1,4,6,6,3,2,2,4,4,6,4,6
