"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,2,1,1,1,2,1,1,1,1,1,2,2
"2",3,1,2,3,3,2,2,3,1,2,1,2,1
"3",2,1,3,1,2,2,2,2,3,3,3,3,3
"4",1,1,3,2,1,2,1,1,1,2,2,1,1
"5",3,3,3,3,1,1,2,1,3,2,3,2,1
"6",2,3,2,1,1,2,2,3,1,2,3,1,2
"7",3,1,1,2,2,3,3,1,3,3,2,2,1
"8",3,2,2,1,3,1,3,1,2,3,3,1,2
"9",2,3,2,1,1,3,3,2,3,2,1,2,3
"10",1,3,2,2,1,3,2,1,2,3,3,3,2
"11",3,1,3,1,1,3,1,3,2,2,2,3,2
"12",1,3,3,2,2,1,1,3,2,1,1,2,3
"13",1,1,2,2,1,1,3,2,3,1,2,3,1
"14",3,1,1,2,2,1,2,2,1,1,3,1,2
"15",3,3,2,3,2,2,3,3,3,3,1,3,2
"16",2,3,2,1,2,1,1,1,2,1,2,1,3
"17",2,1,3,2,3,1,1,1,3,3,1,2,2
"18",3,2,3,2,1,2,3,2,1,3,1,1,3
"19",1,2,3,3,3,1,2,2,1,3,2,3,2
"20",3,2,3,1,3,3,2,2,3,1,2,1,1
"21",2,1,2,3,3,2,1,1,2,1,3,3,1
"22",2,2,2,3,1,3,1,3,3,1,1,1,2
"23",1,2,3,1,2,3,3,1,2,2,1,3,1
"24",1,2,3,3,3,2,3,3,3,1,3,2,2
"25",1,1,1,3,2,2,2,1,3,2,1,1,3
"26",2,2,1,2,3,3,2,3,1,1,1,3,1
"27",1,2,2,2,3,3,2,3,3,3,2,1,3
"28",1,1,1,1,1,1,2,3,2,3,1,2,2
"29",1,3,2,3,2,3,3,1,1,1,2,1,2
"30",3,3,1,3,3,3,1,2,2,3,2,2,3
"31",2,1,3,3,2,1,3,3,2,2,2,1,3
"32",3,3,3,2,3,2,2,1,1,1,2,3,3
"33",2,2,2,1,2,1,1,2,1,3,1,3,1
"34",2,2,1,3,1,1,3,1,1,2,2,3,3
"35",2,3,1,1,2,2,3,3,2,1,3,2,1
"36",3,1,2,3,1,3,2,2,2,1,3,2,3
"37",1,3,1,1,3,2,1,2,3,2,2,3,2
"38",2,3,1,2,3,1,3,2,2,2,1,1,1
"39",2,3,3,2,2,3,1,3,1,3,3,2,1
"40",1,2,1,3,1,2,1,2,2,3,3,1,1
"41",1,1,1,1,3,3,3,2,1,2,3,2,3
"42",3,2,1,2,2,1,1,3,3,2,3,3,3
